what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1271059477937
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1271059477937
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1271059477937
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1271059477937
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1271059477937
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1271059477937
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1271059477937
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1271059477937
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1271059477937
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1271059477937
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1271059477937
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1271059477937
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1271059477937
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1271059477937
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1271059477937
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1271059477937
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1271059477937
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1271059477937
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1271059477937
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1271059477937
started,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1271059477937
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1271059477937
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1271059477937
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1271059477937
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1271059477937
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1271059477937
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1271059477953
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1271059477953
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1271059477953
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1271059477953
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1271059477953
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1271059477953
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1271059477953
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1271059477953
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1271059477953
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1271059477953
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1271059477953
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1271059477953
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1271059477953
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1271059477953
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1271059477953
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1271059477968
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1271059477968
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1271059477968
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1271059477968
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1271059477968
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1271059477968
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1271059477968
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1271059477968
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1271059477968
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1271059477968
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1271059477968
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1271059477968
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1271059477968
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1271059477968
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1271059477968
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1271059477968
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1271059477968
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1271059477968
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1271059477968
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1271059477968
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1271059477968
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1271059477968
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1271059477968
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1271059477968
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1271059477968
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1271059477968
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1271059477968
started,bundle,org.tigris.subversion.subclipse.core,1.0.3,"org.tigris.subversion.subclipse.core",1271059477968
started,bundle,org.tigris.subversion.subclipse.ui,1.0.3,"org.tigris.subversion.subclipse.ui",1271059477968
os,sysinfo,,,"win32",1271059477984
arch,sysinfo,,,"x86",1271059477984
ws,sysinfo,,,"win32",1271059477984
locale,sysinfo,,,"zh_CN",1271059477984
processors,sysinfo,,,"2",1271059477984
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1271059477984
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1271059477984
java.specification.name,sysinfo,,,"Java Platform API Specification",1271059477984
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271059477984
java.specification.version,sysinfo,,,"1.6",1271059477984
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1271059477984
java.version,sysinfo,,,"1.6.0_13",1271059477984
java.vm.info,sysinfo,,,"mixed mode",1271059477984
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1271059477984
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1271059477984
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271059477984
java.vm.specification.version,sysinfo,,,"1.0",1271059477984
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1271059477984
java.vm.version,sysinfo,,,"11.3-b02",1271059477984
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1271059479937
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1271059479937
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271059480203
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271059495843
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271059498000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059504046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059543562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059544265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059572656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059574437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059618203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271059620687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271059621765
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271059625015
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1271059632625
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1271059632687
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1271059632687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059645843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059679109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271059681062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271059681312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059683453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059764109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059795593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059796390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059796546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059797562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059798671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059809718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059810937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059820578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271059821406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060086703
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1271060088250
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1271060092812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271060092968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271060096296
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1271060096593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271060110984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271060117031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060118203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060120546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060121859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060125109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060126828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060128234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060128718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060169468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060170093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060170468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271060185593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271060192656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060199046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271060199875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271060200468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271060207187
