what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269764910937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764916187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764918609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269764922609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269764923140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269764923421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764925109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764928421
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1269764932843
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1269764932921
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1269764932968
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269764934734
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1269764934734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764935218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764937843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269764939171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269764939593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269764947468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269764948015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269764948296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269764956265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269764964828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textStart",1269764965171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764965453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1269764965468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269764965609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764966515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764972156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269764991984
