what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1270969343875
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270969343875
java.specification.version,sysinfo,,,"1.6",1270969343875
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1270969343875
java.version,sysinfo,,,"1.6.0_13",1270969343875
java.vm.info,sysinfo,,,"mixed mode",1270969343875
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1270969343875
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1270969343875
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270969343875
java.vm.specification.version,sysinfo,,,"1.0",1270969343875
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1270969343875
java.vm.version,sysinfo,,,"11.3-b02",1270969343875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969357265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969359968
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1270969375046
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1270969375062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969375656
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1270969375796
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1270969375796
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1270969375859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969377609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969386265
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1270969387046
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1270969387109
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1270969387109
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1270969387171
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1270969387171
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1270969387171
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1270969387187
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1270969387281
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1270969387312
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1270969387328
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1270969387328
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1270969387359
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1270969387359
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1270969387375
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1270969387546
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1270969387593
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1270969388562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270969389234
