what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1272284137468
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1272284137468
java.specification.version,sysinfo,,,"1.6",1272284137468
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1272284137468
java.version,sysinfo,,,"1.6.0_13",1272284137468
java.vm.info,sysinfo,,,"mixed mode",1272284137468
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1272284137468
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1272284137468
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1272284137468
java.vm.specification.version,sysinfo,,,"1.0",1272284137468
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1272284137468
java.vm.version,sysinfo,,,"11.3-b02",1272284137468
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1272284137765
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1272284139281
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1272284141156
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1272284141656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272284141906
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1272284142125
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1272284142375
started,bundle,org.tigris.subversion.subclipse.ui,1.0.3,"org.tigris.subversion.subclipse.ui",1272284142546
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1272284142781
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1272284143015
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1272284144359
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1272284144406
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1272284144859
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1272284144953
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1272284145093
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1272284145343
started,bundle,com.instantiations.eclipse.ui,7.4.0.r35x201004132049,"com.instantiations.eclipse.ui",1272284145421
started,bundle,com.instantiations.j2ee,7.4.0.r35x201004220757,"com.instantiations.j2ee",1272284145515
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1272284145546
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1272284145656
started,bundle,com.instantiations.eclipse.debug,5.6.0.r35x201004132043,"com.instantiations.eclipse.debug",1272284146312
