what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832533468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832534218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832534906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832535562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832536218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269832536843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832547468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832549406
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832549406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832553937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832555625
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832555625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832559453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832561343
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832561359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832566593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832568156
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832568156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832570859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832572437
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832572437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832576187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832578593
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832578593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832585140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832586687
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832586703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832589796
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269832590437
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832590437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832594718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832605609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832622718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832639703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832641000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832659234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832663812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832670093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832672796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832681140
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832681250
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832681296
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1269832687781
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1269832687859
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1269832687859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832703921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832704171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832705906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832726015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832726187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832726328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832726515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832727609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832734625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832741531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832753375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832769531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832773843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832777796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832794515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832794656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832803281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832804062
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269832808718
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832808718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832813203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832845531
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832845640
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832845687
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269832856140
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832857546
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832857640
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832860906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1269832861140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269832861500
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832862343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269832864734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832866078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832877671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832886484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269832888125
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1269832888125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269832925250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269832926046
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269832927203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269832930093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1269832930328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269832930671
